undefinedundefinedDate,Fermenter Sample ID,Fermenter Sample %Solids,Fermenter Sample HPLC Ethanol
2014-01-02 20:25,32H,15.62,11.09
2014-01-02 20:25,18H,23.44,6.24
2014-01-03 3:00,10H,28.71,2.38
2014-01-03 3:25,DROP,10,12.56
2014-01-03 7:30,Fill,32.22,0.17
2014-01-03 7:30,YP,21.1,1.95
2014-01-03 9:25,45H,11.65,13.28
2014-01-03 10:25,32H,17.17,10.68
2014-01-03 11:30,18H,35.05,6.7
2014-01-03 17:30,10H,28.19,2.43
2014-01-03 17:55,DROP,10.94,13.44
2014-01-03 21:40,Fill,32.29,0.26
2014-01-03 21:50,YP,21.05,1.73
2014-01-03 23:20,45H,12.56,12.8
2014-01-04 0:55,32H,14.39,10.83
2014-01-04 1:30,18H,22.4,6.49
2014-01-04 7:30,DROP,11.48,13.56
2014-01-04 7:45,10H,27.85,2.59
2014-01-04 11:32,YP,22.25,0.76
2014-01-04 11:32,Fill,31.66,0.21
2014-01-04 14:00,45H,11.22,12.99
2014-01-04 15:30,32H,15.73,10.85
2014-01-04 15:40,18H,21.96,6.72
2014-01-04 21:00,DROP,11.34,13.23
2014-01-04 21:30,10H,28.76,1.87
2014-01-05 1:10,YP,20.32,1.53
2014-01-05 1:10,Fill,31.94,0.23
2014-01-05 4:30,45H,11.66,12.9
2014-01-05 5:30,18H,22.67,6.03
2014-01-05 5:40,32H,14.41,11.14
2014-01-05 10:41,DROP,11.04,13.48
2014-01-05 11:05,10H,28.36,2.18
2014-01-05 14:30,Fill,31.68,0.31
2014-01-05 14:36,YP,19.61,1.74
2014-01-05 18:40,45H,10.34,12.92
2014-01-05 19:00,18H,21.66,6.45
2014-01-05 19:20,32H,14.79,10.54
2014-01-05 23:50,DROP,11.19,13.3
2014-01-06 0:30,10H,27.32,2.31
2014-01-06 4:10,Fill,32.1,0.24
2014-01-06 4:20,YP,22.06,0.85
2014-01-06 8:16,45H,10.25,12.81
2014-01-06 8:35,18H,20.78,6.63
2014-01-06 9:08,32H,14.67,10.97
2014-01-06 13:42,DROP,10,13.05
2014-01-06 17:20,Fill,31.62,0.21
2014-01-06 17:30,YP,21.84,1.55
2014-01-06 22:00,45H,11.1,12.85
2014-01-06 22:10,18H,23.22,6.02
2014-01-06 22:20,32H,15.4,10.98
2014-01-07 3:25,DROP,11.06,13.05
2014-01-07 3:30,10H,28.83,2.41
2014-01-07 7:05,YP,20.89,1.53
2014-01-07 7:25,Fill,32.35,0.19
2014-01-07 11:25,18H,22.41,6.39
2014-01-07 11:35,45H,11.48,13.11
2014-01-07 12:10,32H,15.09,10.95
2014-01-07 16:25,DROP,11.45,13.12
2014-01-07 17:20,10H,29.2,2.22
2014-01-07 20:45,YP,21.86,1.51
2014-01-07 20:50,Fill,32.96,0.24
2014-01-08 1:10,45H,11.26,13.12
2014-01-08 1:20,18H,22.26,6.62
2014-01-08 1:40,32H,14.59,11.04
2014-01-08 6:25,DROP,11.61,13.27
2014-01-08 6:45,10H,28.73,2.49
2014-01-08 10:25,Fill,33.76,0.23
2014-01-08 14:40,45H,11.39,13.07
2014-01-08 14:45,18H,22.7,6.54
2014-01-08 15:20,32H,14.81,11.4
2014-01-08 19:35,DROP,11.55,13.2
2014-01-08 20:25,10H,29.3,2.48
2014-01-08 23:45,YP,21.85,1.49
2014-01-08 23:45,YP,21.85,1.49
2014-01-08 23:45,Fill,33.13,0.22
2014-01-09 4:20,45H,12.11,13.25
2014-01-09 4:25,18H,22.23,6.72
2014-01-09 4:45,32H,15.79,11.16
2014-01-09 9:05,DROP,11.93,13.31
2014-01-09 9:45,10H,28.93,2.54
2014-01-09 13:15,YP,20.81,1.69
2014-01-09 13:25,Fill,33.53,0.22
2014-01-09 17:45,18H,23.75,6.52
2014-01-09 18:25,32H,14.69,11.25
2014-01-09 22:16,DROP,11.22,13.53
2014-01-09 23:10,10H,29.69,2.19
2014-01-10 2:30,Fill,33.28,0.25
2014-01-10 2:40,YP,21.74,1.5
2014-01-10 7:10,18H,22.46,6.38
2014-01-10 7:25,45H,12.5,13.29
2014-01-10 7:45,32H,16.06,10.82
2014-01-10 11:55,DROP,12.16,13.48
2014-01-10 12:30,10H,29.91,2.1
2014-01-10 16:00,YP,21.83,1.57
2014-01-10 20:30,18H,22.38,6.58
2014-01-10 20:45,45H,11.82,13.24
2014-01-10 21:10,32H,16.06,11.02
2014-01-11 1:10,DROP,11.08,13.56
2014-01-11 2:10,10H,28.81,2.3
2014-01-11 5:10,YP,22.07,1.59
2014-01-11 5:25,Fill,32.77,0.21
2014-01-11 10:10,45H,12.09,13.43
2014-01-11 10:30,32H,16.08,11.06
2014-01-11 14:25,DROP,12.4,13.62
2014-01-11 15:10,10H,28.76,2.29
2014-01-11 18:50,Fill,33,0.23
2014-01-11 18:56,YP,20.76,1.56
2014-01-11 23:10,18H,22.72,6.6
2014-01-11 23:30,45H,11.41,13.37
2014-01-12 0:10,32H,15.41,10.82
2014-01-12 4:30,DROP,11.34,13.51
2014-01-12 4:50,10H,29.62,2.15
2014-01-12 8:10,YP,22.35,1.38
2014-01-12 8:25,Fill,33.16,0.23
2014-01-12 12:50,18H,21.81,6.77
2014-01-12 13:10,45H,15.77,13.35
2014-01-12 17:55,DROP,12.07,13.5
2014-01-12 18:10,10H,29.01,2.27
2014-01-12 21:50,Fill,33.3,0.24
2014-01-12 21:55,YP,21.37,1.61
2014-01-13 2:10,45H,11.96,13.24
2014-01-13 2:15,18H,23.3,6.58
2014-01-13 2:50,32H,15.54,11.31
2014-01-13 7:15,DROP,11.21,13.56
2014-01-13 7:50,10H,29.15,2.47
2014-01-13 11:10,Fill,32.66,0.27
2014-01-13 11:15,YP,21.27,1.81
2014-01-13 15:50,45H,12.04,13.62
2014-01-13 15:55,32H,15.29,11.13
2014-01-13 16:00,18H,22.88,6.75
2014-01-13 20:45,DROP,11.4,13.67
2014-01-13 21:10,10H,28.61,2.63
2014-01-14 0:40,YP,21.52,1.67
2014-01-14 0:55,Fill,33.56,0.25
2014-01-14 5:10,18H,22.33,6.73
2014-01-14 5:50,BW,15.74,13.53
2014-01-14 10:05,DROP,11.89,13.77
2014-01-14 10:35,10H,28.63,2.41
2014-01-14 14:00,YP,22.78,0.84
2014-01-14 14:15,Fill,32.96,0.23
2014-01-14 18:50,45H,11.63,13.55
2014-01-14 19:10,32H,15.59,11.27
2014-01-14 23:20,DROP,11.95,13.67
2014-01-15 0:00,10H,30.68,1.57
2014-01-15 3:10,Fill,33.07,0.22
2014-01-15 3:20,YP,22.6,1.13
2014-01-15 8:00,18H,23.22,6.15
2014-01-15 8:10,45H,11.35,13.52
2014-01-15 8:35,32H,14.88,11.24
2014-01-15 12:56,DROP,11.19,13.63
2014-01-15 13:20,10H,28.87,2.26
2014-01-15 16:50,YP,22.14,1.3
2014-01-15 21:00,Fill,32.45,0.22
2014-01-15 21:20,18H,23.48,6.5
2014-01-15 21:35,45H,11.63,13.47
2014-01-15 22:00,32H,16.89,10.74
2014-01-16 2:15,DROP,11.51,13.69
2014-01-16 2:50,10H,30.09,2.47
2014-01-16 6:27,Fill,32.74,0.23
2014-01-16 6:37,YP,22.62,1.24
2014-01-16 10:50,18H,23.08,6.61
2014-01-16 10:50,18H,23.08,6.61
2014-01-16 11:00,45H,12.43,13.31
2014-01-16 11:20,32H,15.79,11.24
2014-01-16 15:55,DROP,11.83,13.74
2014-01-16 16:30,10H,30.34,2.02
2014-01-16 19:30,Fill,32.91,0.23
2014-01-16 19:45,YP,22.52,1.39
2014-01-17 0:20,45H,11.29,13.39
2014-01-17 0:30,18H,22.67,6.68
2014-01-17 0:50,32H,15.68,11.18
2014-01-17 4:45,DROP,11.88,13.53
2014-01-17 5:45,10H,29.92,2.31
2014-01-17 12:25,Fill,31.42,0.35
2014-01-17 12:30,YP,17.34,3.89
2014-01-17 13:40,45H,11.36,13.51
2014-01-17 13:45,18H,23.05,6.52
2014-01-17 14:30,32H,15.87,11.39
2014-01-17 22:00,DROP,11.76,13.72
2014-01-17 22:25,10H,27.44,3.25
2014-01-18 2:10,Fill,32.41,0.24
2014-01-18 2:15,YP,22.09,0.76
2014-01-18 3:40,45H,11.55,13.64
2014-01-18 3:45,32H,16.02,11.02
2014-01-18 6:25,18H,20.93,7.38
2014-01-18 11:15,DROP,12.27,13.81
2014-01-18 12:30,10H,28.85,2.41
2014-01-18 15:20,Fill,32.7,0.22
2014-01-18 15:25,YP,22.13,1.37
2014-01-18 16:45,45H,12.66,13.43
2014-01-18 20:10,18H,22.5,6.6
2014-01-18 20:30,32H,14.14,11.81
2014-01-19 0:40,DROP,10.05,13.77
2014-01-19 1:15,10H,29.87,2.05
2014-01-19 4:35,Fill,32.15,0.24
2014-01-19 4:40,YP,21.8,1.63
2014-01-19 9:10,45H,11.59,13.3
2014-01-19 9:15,18H,22.72,7.09
2014-01-19 10:15,32H,14.75,11.56
2014-01-19 14:10,DROP,11.09,13.35
2014-01-19 14:35,10H,29.73,2.37
2014-01-19 18:13,YP,22.07,1.74
2014-01-19 18:23,Fill,33.42,0.26
2014-01-19 22:35,18H,22.78,7.81
2014-01-19 23:10,45H,11.28,13.37
2014-01-19 23:15,32H,15.32,11.77
2014-01-20 3:30,DROP,11.56,13.48
2014-01-20 4:15,10H,29.58,2.48
2014-01-20 7:00,Fill,33.15,0.25
2014-01-20 7:30,YP,21.85,1.62
2014-01-20 12:15,45H,10.97,13.66
2014-01-20 12:15,18H,21.56,7.14
2014-01-20 12:35,32H,14.37,11.62
2014-01-20 12:35,32H,14.37,11.62
2014-01-20 12:35,32H,14.37,11.62
2014-01-20 12:35,32H,14.37,11.62
2014-01-20 16:40,DROP,12.09,13.75
2014-01-20 17:30,10H,28.91,2.61
2014-01-20 21:02,Fill,33.25,0.21
2014-01-20 21:11,YP,22.04,1.56
2014-01-21 1:30,18H,22.05,7.16
2014-01-21 1:35,45H,12.12,13.68
2014-01-21 2:15,32H,15.14,11.86
2014-01-21 6:30,DROP,11.58,13.83
2014-01-21 7:00,10H,29.05,2.19
2014-01-21 10:30,Fill,31.65,0.23
2014-01-21 10:35,YP,21.74,1.6
2014-01-21 15:05,18H,21.22,7.13
2014-01-21 15:10,45H,11.92,13.68
2014-01-21 15:15,32H,15.26,11.54
2014-01-21 20:00,DROP,11.71,13.81
2014-01-21 20:30,10H,29.06,2.32
2014-01-22 0:05,Fill,32.74,0.22
2014-01-22 0:15,YP,22.26,1.51
2014-01-22 4:20,18H,21.61,7.08
2014-01-22 4:25,45H,11.88,13.54
2014-01-22 5:05,32H,14.45,11.84
2014-01-22 9:35,DROP,11.78,13.68
2014-01-22 10:05,10H,27.89,2.69
2014-01-22 13:30,Fill,33.92,0.2
2014-01-22 13:35,YP,21.05,1.65
2014-01-22 18:10,45H,11.39,13.5
2014-01-22 18:15,32H,13.69,11.82
2014-01-22 18:20,18H,22.51,7.31
2014-01-22 23:05,DROP,11.43,13.54
2014-01-22 23:30,10H,28.4,2.67
2014-01-23 3:10,Fill,31.81,0.2
2014-01-23 3:15,YP,20.61,1.84
2014-01-23 7:30,45H,11.18,13.54
2014-01-23 7:35,18H,21.08,7.15
2014-01-23 8:05,32H,15.31,11.92
2014-01-23 12:30,DROP,11.84,13.58
2014-01-23 12:30,DROP,11.84,13.58
2014-01-23 12:30,DROP,11.84,13.58
2014-01-23 12:30,DROP,11.84,13.58
2014-01-23 13:05,10H,28.51,2.37
2014-01-23 16:30,YP,21.39,1.68
2014-01-23 16:40,Fill,32.23,0.22
2014-01-23 21:05,18H,21.67,7.16
2014-01-23 21:30,32H,14.53,11.65
2014-01-24 2:10,DROP,12.26,13.78
2014-01-24 2:30,10H,29.78,2.35
2014-01-24 5:55,Fill,33.06,0.21
2014-01-24 6:15,YP,21.48,1.67
2014-01-24 10:30,18H,21.77,7.07
2014-01-24 11:05,32H,14.54,11.81
2014-01-24 11:21,Fill,32.85,0.2
2014-01-24 15:30,DROP,11.13,13.41
2014-01-24 16:05,10H,29.03,2.37
2014-01-24 19:25,YP,22.33,1.44
2014-01-24 19:25,Fill,32.85,0.2
2014-01-24 21:05,18H,21.67,7.16
2014-01-25 0:05,18H,21.34,6.94
2014-01-25 0:05,45H,10.8,13.46
2014-01-25 0:30,32H,15.23,11.57
2014-01-25 5:17,DROP,11.68,13.6
2014-01-25 5:25,10H,29.02,2.47
2014-01-25 9:11,Fill,32.18,0.2
2014-01-25 9:13,YP,21.13,1.62
2014-01-25 13:30,45H,11.01,13.51
2014-01-25 13:30,18H,22.48,7.06
2014-01-25 14:05,32H,14.31,11.8
2014-01-25 18:45,DROP,11.68,13.69
2014-01-25 19:10,10H,29.45,2.22
2014-01-25 22:45,YP,21.85,1.51
2014-01-25 22:55,Fill,32.38,0.2
2014-01-26 3:05,45H,12.15,13.42
2014-01-26 3:10,18H,21.74,7
2014-01-26 3:25,32H,14.79,11.54
2014-01-26 8:30,DROP,11.72,13.54
2014-01-26 8:45,10H,28.35,2.48
2014-01-26 10:30,45H,11.09,13.33
2014-01-26 11:55,Fill,33.15,0.2
2014-01-26 12:32,YP,21.47,1.41
2014-01-26 16:25,45H,11.85,13.42
2014-01-26 16:45,18H,21.68,6.97
2014-01-26 17:10,32H,14.17,11.75
2014-01-26 21:45,DROP,11.25,13.54
2014-01-26 22:25,10H,29.95,2.08
2014-01-27 2:00,YP,22.15,1.44
2014-01-27 2:10,Fill,32.39,0.19
2014-01-27 6:10,45H,10.68,13.24
2014-01-27 6:25,18H,22.41,6.89
2014-01-27 6:45,32H,13.85,11.53
2014-01-27 11:40,DROP,11.61,13.46
2014-01-27 12:00,10H,28.75,2.61
2014-01-27 15:45,YP,22.22,1.43
2014-01-27 15:55,Fill,33.18,0.2
2014-01-27 19:45,45H,11.51,13.44
2014-01-27 20:00,18H,22.37,7.13
2014-01-27 20:25,32H,15.33,11.79
2014-01-28 1:07,DROP,10.39,13.49
2014-01-28 1:40,10H,29.23,1.93
2014-01-28 5:01,YP,21.56,1.57
2014-01-28 5:11,Fill,32.5,0.19
2014-01-28 9:25,45H,12.18,13.65
2014-01-28 9:40,18H,22.27,7.01
2014-01-28 10:00,32H,15.11,11.58
2014-01-28 14:50,DROP,11.8,13.79
2014-01-28 15:00,10H,29.35,2.39
2014-01-28 18:20,Fill,32.84,0.2
2014-01-28 18:40,YP,21.28,1.81
2014-01-28 23:00,45H,11.55,13.45
2014-01-28 23:05,18H,21.91,7.1
2014-01-28 23:40,32H,14.53,11.86
2014-01-29 4:20,DROP,12.03,13.59
2014-01-29 4:40,10H,29.67,2.28
2014-01-29 8:15,Fill,33.37,0.19
2014-01-29 8:25,YP,21.82,1.71
2014-01-29 12:40,45H,11.3,13.53
2014-01-29 12:45,18H,22.83,6.91
2014-01-29 13:00,32H,14.19,11.62
2014-01-29 17:50,DROP,10.9,13.71
2014-01-29 18:15,10H,28.14,2.58
2014-01-29 18:20,Fill,32.84,0.2
2014-01-29 18:40,YP,21.28,1.81
2014-01-29 21:55,Fill,32.78,0.2
2014-01-29 22:05,YP,21.94,1.69
2014-01-30 2:00,45H,10.72,13.6
2014-01-30 2:05,18H,22.51,6.9
2014-01-30 2:40,32H,14.84,11.75
2014-01-30 7:15,DROP,11.59,13.87
2014-01-30 8:00,10H,29.33,2.27
2014-01-30 11:25,YP,21.15,1.82
2014-01-30 11:35,Fill,32.68,0.2
2014-01-30 15:40,45H,12.59,13.66
2014-01-30 16:00,18H,22.75,6.8
2014-01-30 16:15,32H,16.17,11.53
2014-01-30 18:15,10H,28.14,2.58
2014-01-30 21:10,DROP,11.74,13.97
2014-01-30 21:25,10H,28.99,2.42
2014-01-31 1:11,YP,21.71,1.38
2014-01-31 1:21,Fill,33.43,0.28
2014-01-31 5:15,45H,12.73,13.49
2014-01-31 5:25,18H,22.94,6.96
2014-01-31 6:00,32H,15.01,11.64
2014-01-31 10:45,DROP,12.24,13.8
2014-01-31 11:00,10H,29.04,2.42
2014-01-31 15:20,Fill,32.11,0.22
2014-01-31 15:25,YP,19.89,2.3
2014-01-31 19:00,18H,21.66,6.91
2014-01-31 19:25,32H,14.71,11.62
2014-02-01 1:25,10H,28.1,3.34
2014-02-01 1:30,DROP,11.41,13.82
2014-02-01 5:15,YP,22,1.62
2014-02-01 5:20,Fill,32.92,0.19
2014-02-01 8:25,45H,10.94,13.58
2014-02-01 9:00,32H,14.41,11.42
2014-02-01 9:25,18H,22.93,6.61
2014-02-01 14:30,DROP,11.3,13.85
2014-02-01 15:15,10H,29.32,2.06
2014-02-01 18:30,YP,22.16,1.49
2014-02-01 18:40,Fill,32.84,0.23
2014-02-01 22:00,45H,11.65,13.43
2014-02-01 23:15,18H,22.32,6.7
2014-02-01 23:25,32H,16.15,11.01
2014-02-02 4:05,DROP,10.64,13.58
2014-02-02 4:30,10H,29.34,2.15
2014-02-02 8:10,YP,22.17,1.55
2014-02-02 8:20,Fill,32.66,0.24
2014-02-02 12:25,45H,11.6,13.34
2014-02-02 12:30,18H,23.37,6.54
2014-02-02 13:15,32H,14.28,11.28
2014-02-02 17:30,DROP,12,13.75
2014-02-02 18:00,10H,29.99,2.25
2014-02-02 21:35,Fill,32.99,0.26
2014-02-02 21:40,YP,21.7,1.68
2014-02-03 2:05,18H,23.09,6.72
2014-02-03 2:15,45H,11.39,13.45
2014-02-03 2:40,32H,16.05,11.1
2014-02-03 6:55,DROP,10.2,13.61
2014-02-03 7:30,10H,29.08,2.39
2014-02-03 10:55,Fill,33.15,0.23
2014-02-03 11:00,YP,21.06,1.61
2014-02-03 15:15,18H,23.65,6.43
2014-02-03 15:20,45H,12.45,13.39
2014-02-03 16:00,32H,16.62,11.09
2014-02-03 20:20,DROP,11.09,13.8
2014-02-03 20:25,10H,29.51,2.01
2014-02-04 0:10,Fill,33.4,0.21
2014-02-04 0:25,YP,21.96,1.5
2014-02-04 4:45,45H,12.64,13.4
2014-02-04 4:50,18H,23.6,6.58
2014-02-04 5:05,32H,16.75,10.81
2014-02-04 9:55,DROP,11.66,13.81
2014-02-04 10:15,10H,29.78,2.07
2014-02-04 13:55,Fill,33.12,0.192
2014-02-04 14:00,YP,20.8,1.75
2014-02-04 18:20,18H,21.69,6.742
2014-02-04 18:25,45H,12.37,13.158
2014-02-04 23:20,DROP,11.37,13.541
2014-02-04 23:30,10H,29.91,2.346
2014-02-05 3:10,Fill,33.25,0.24
2014-02-05 3:15,YP,22.26,1.262
2014-02-05 7:50,18H,23.95,6.612
2014-02-05 7:55,45H,12.35,13.353
2014-02-05 8:20,32H,16.68,11.188
2014-02-05 12:45,DROP,11.06,13.8
2014-02-05 13:15,10H,29.71,2.39
2014-02-05 16:40,YP,22.66,1.517
2014-02-05 16:45,Fill,33.53,0.208
2014-02-05 21:15,18H,23.52,6.721
2014-02-05 21:20,45H,12.17,13.464
2014-02-05 21:50,32H,16.68,11.299
2014-02-06 3:00,10H,29.19,2.58
2014-02-06 5:20,DROP,11.61,13.847
2014-02-06 8:30,Fill,32.35,0.203
2014-02-06 8:40,YP,20.61,2.016
2014-02-06 11:05,45H,12.81,13.49
2014-02-06 11:10,18H,22.78,6.42
2014-02-06 11:15,32H,17.16,10.76
2014-02-06 18:25,10H,29.34,2.54
2014-02-06 18:50,DROP,11.48,13.95
2014-02-06 23:10,Fill,33.32,0.27
2014-02-06 23:20,YP,22.18,1.58
2014-02-07 0:15,45H,13.06,13.2
2014-02-07 0:40,32H,15.68,10.82
2014-02-07 2:25,18H,23.31,6.38
2014-02-07 9:10,10H,29.29,2.57
2014-02-07 9:20,DROP,11.03,13.85
2014-02-07 13:30,Fill,32.91,0.21
2014-02-07 13:40,YP,21.8,1.58
2014-02-07 16:00,32H,16.7,10.69
2014-02-07 17:10,18H,23.59,6.16
2014-02-07 23:10,DROP,10.9,13.87
2014-02-07 23:20,10H,28.88,2.58
2014-02-08 2:45,Fill,32.42,0.23
2014-02-08 3:00,YP,20.76,1.53
2014-02-08 5:30,45H,12.25,13.22
2014-02-08 7:20,32H,16.37,11.01
2014-02-08 7:30,18H,22.76,6.6
2014-02-08 12:45,DROP,11.92,13.74
2014-02-08 13:00,10H,28.95,1.99
2014-02-08 16:15,Fill,32.48,0.17
2014-02-08 16:35,YP,22.19,1.19
2014-02-08 20:05,45H,12.17,13.36
2014-02-08 21:00,18H,22.75,6.37
2014-02-08 21:30,32H,14.95,11.01
2014-02-09 2:15,DROP,11.44,13.82
2014-02-09 2:40,10H,29.12,2.12
2014-02-09 6:10,Fill,32.78,0.21
2014-02-09 6:20,YP,21.62,1.42
2014-02-09 10:00,45H,11.42,13.25
2014-02-09 10:30,32H,15.63,10.63
2014-02-09 10:40,18H,24.05,6.09
2014-02-09 15:30,DROP,11.47,13.52
2014-02-09 16:15,10H,29.32,2.28
2014-02-09 19:45,Fill,32.47,0.17
2014-02-09 19:50,YP,20.46,1.34
2014-02-10 0:00,45H,12.14,13.21
2014-02-10 0:15,18H,23.01,6.46
2014-02-10 0:35,32H,16.08,10.66
2014-02-10 5:15,DROP,11.57,13.59
2014-02-10 5:45,10H,28.37,2.3
2014-02-10 9:10,YP,21.15,1.65
2014-02-10 9:15,Fill,32.52,0.16
2014-02-10 13:35,45H,12.49,13.09
2014-02-10 13:40,18H,22.52,6.54
2014-02-10 14:15,32H,15.63,11.05
2014-02-10 18:25,DROP,11.51,13.45
2014-02-10 19:10,10H,28.84,2.57
2014-02-10 22:40,YP,20.23,1.71
2014-02-10 22:45,Fill,32.67,0.18
2014-02-11 3:10,18H,21.99,6.65
2014-02-11 3:15,45H,11.8,13.32
2014-02-11 3:40,32H,15.71,10.97
2014-02-11 8:00,DROP,12.14,13.47
2014-02-11 8:35,10H,29.09,2.23
2014-02-11 11:55,YP,21.87,1.53
2014-02-11 12:00,Fill,33.3,0.16
2014-02-11 16:35,18H,23.36,6.64
2014-02-11 16:40,45H,11.39,13.26
2014-02-11 17:10,32H,15.57,11.17
2014-02-11 21:00,DROP,11.43,13.39
2014-02-11 21:55,10H,29.26,2.47
2014-02-12 1:15,Fill,33.82,0.14
2014-02-12 1:20,YP,20.91,1.57
2014-02-12 5:55,18H,23.08,6.44
2014-02-12 6:10,45H,11.82,13.31
2014-02-12 6:35,32H,15.48,11.13
2014-02-12 10:55,DROP,11.82,13.36
2014-02-12 11:25,10H,30.14,2.37
2014-02-12 14:50,YP,22.27,1.43
2014-02-12 19:25,18H,24.02,6.5
2014-02-12 19:35,45H,11.85,13.28
2014-02-12 19:55,32H,16.31,11.16
2014-02-13 0:05,DROP,11.71,13.54
2014-02-13 0:50,10H,29.55,1.82
2014-02-13 4:05,YP,20.89,1.59
2014-02-13 4:10,Fill,32.94,0.15
2014-02-13 8:50,18H,22.92,6.76
2014-02-13 9:00,45H,12.34,13.44
2014-02-13 9:30,32H,16.78,11.04
2014-02-13 14:00,DROP,11.7,13.7
2014-02-13 14:05,10H,29.99,2.15
2014-02-13 17:55,Fill,33.61,0.15
2014-02-13 18:00,YP,22.77,1.42
2014-02-13 21:55,18H,23.94,6.53
2014-02-13 22:00,45H,13.08,13.21
2014-02-13 22:40,32H,16.93,11.08
2014-02-14 3:20,DROP,12.3,13.66
2014-02-14 3:25,10H,29.97,2.34
2014-02-14 7:15,Fill,33.59,0.14
2014-02-14 7:25,YP,22.29,1.29
2014-02-14 11:50,45H,12.74,13.47
2014-02-14 12:00,18H,22.99,6.88
2014-02-14 12:05,32H,15.73,11.12
2014-02-14 16:55,DROP,12.1,13.65
2014-02-14 17:25,10H,29.61,2.14
2014-02-14 20:50,Fill,33.3,0.17
2014-02-14 20:55,YP,21.94,1.42
2014-02-15 1:05,45H,13.42,13.36
2014-02-15 1:20,18H,23.65,6.41
2014-02-15 6:30,DROP,11.73,13.6
2014-02-15 7:00,10H,28.73,2.69
2014-02-15 13:05,YP,18.1,3.71
2014-02-15 13:10,Fill,32.76,0.21
2014-02-15 14:45,45H,12.24,13.43
2014-02-15 14:50,18H,23.39,6.19
2014-02-15 15:10,32H,16.58,10.92
2014-02-15 20:30,DROP,11.83,13.76
2014-02-15 23:05,10H,29.68,2.63
2014-02-16 2:15,Fill,33.76,0.13
2014-02-16 2:25,YP,22.76,0.93
2014-02-16 2:25,YP,22.76,0.93
2014-02-16 4:30,45H,15.76,13.22
2014-02-16 4:45,32H,16.45,10.73
2014-02-16 7:05,18H,22.47,6.91
2014-02-16 10:10,DROP,11.94,13.61
2014-02-16 12:20,10H,30.56,1.88
2014-02-16 15:20,Fill,33.1,0.14
2014-02-16 15:25,YP,23.02,1.47
2014-02-16 15:35,Fill,33.1,0.14
2014-02-16 17:40,45H,13.17,12.97
2014-02-16 20:10,18H,24.27,6.32
2014-02-16 21:05,32H,16.53,11.23
2014-02-16 23:55,DROP,11.82,13.51
2014-02-17 1:15,10H,29.96,2.23
2014-02-17 1:20,10H,33.13,2.23
2014-02-17 4:20,Fill,33.32,0.18
2014-02-17 4:30,YP,21.76,1.6
2014-02-17 9:15,18H,23.48,6.39
2014-02-17 10:00,45H,13.18,13.45
2014-02-17 10:10,32H,17.52,10.83
2014-02-17 14:25,10H,30.37,2.04
2014-02-17 14:45,DROP,12.26,13.79
2014-02-17 17:35,Fill,33.15,0.19
2014-02-17 17:45,YP,22.29,1.32
2014-02-17 22:45,18H,22.43,7.05
2014-02-17 23:00,32H,15.99,11.06
2014-02-17 23:20,45H,12.26,13.3
2014-02-18 3:15,DROP,12.49,13.64
2014-02-18 3:40,10H,30.1,2.07
2014-02-18 7:00,Fill,33.6,0.17
2014-02-18 7:15,YP,22.62,1.45
2014-02-18 11:40,18H,22.81,6.42
2014-02-18 12:05,45H,13.23,13.29
2014-02-18 12:25,10H,30.37,2.04
2014-02-18 12:30,32H,16.14,11.33
2014-02-18 16:15,DROP,12.23,13.64
2014-02-18 17:10,10H,29.99,2.26
2014-02-18 20:35,YP,22.52,1.29
2014-02-18 20:50,Fill,33.3,0.18
2014-02-19 1:10,18H,23.57,6.63
2014-02-19 1:35,45H,12.06,13.51
2014-02-19 1:40,32H,15.5,11.1
2014-02-19 6:10,DROP,11.53,13.71
2014-02-19 6:30,10H,30.03,2.15
2014-02-19 9:55,Fill,33.48,0.17
2014-02-19 10:10,YP,21.77,1.72
2014-02-19 14:40,45H,11.96,13.44
2014-02-19 14:45,18H,22.95,6.68
2014-02-19 15:10,32H,16.18,11.23
2014-02-19 19:40,DROP,11.99,13.7
2014-02-19 19:45,10H,29.84,2.09
2014-02-19 23:30,Fill,33.19,0.18
2014-02-19 23:45,YP,21.93,1.7
2014-02-20 4:00,18H,23.43,6.67
2014-02-20 4:05,45H,12.4,13.49
2014-02-20 4:35,32H,15.99,11.12
2014-02-20 9:20,DROP,12.4,13.8
2014-02-20 9:35,10H,30.07,2.27
2014-02-20 13:05,YP,21.53,1.54
2014-02-20 13:10,Fill,33.81,0.18
2014-02-20 17:35,18H,22.88,6.93
2014-02-20 17:40,45H,11.76,13.55
2014-02-20 18:00,32H,16.07,11.31
2014-02-20 22:35,DROP,12.13,13.73
2014-02-20 23:05,10H,29.84,2.23
2014-02-21 2:10,Fill,33.4,0.21
2014-02-21 2:30,YP,22.11,1.54
2014-02-21 7:00,45H,11.07,13.51
2014-02-21 7:05,18H,21.48,6.35
2014-02-21 7:35,32H,16.45,11.22
2014-02-21 12:05,DROP,11.67,13.58
2014-02-21 12:30,10H,29.39,2.73
2014-02-21 16:05,Fill,33.55,0.21
2014-02-21 16:15,YP,22.1,1.44
2014-02-21 20:30,18H,23.51,6.51
2014-02-21 20:35,45H,12.48,13.54
2014-02-21 21:05,32H,16.89,10.95
2014-02-22 1:20,DROP,12.45,13.78
2014-02-22 2:05,10H,31.19,1.68
2014-02-22 5:30,Fill,33.37,0.21
2014-02-22 5:35,YP,20.57,1.65
2014-02-22 10:00,18H,22.7,6.61
